"Target URL:","https://twitter.com/haoel","","","","","","","","","","",""
"Search Query:","from:haoel include:retweets include:nativeretweets","","","","","","","","","","",""
"Hao Chen","@haoel","","","","","","","","","","",""
"Tweet range:","<unspecified> (unknown) ~ 1109672197570727936 (2019/03/24 12:24:03)","","","","","","","","","","",""
"Image : on  /  GIF : on  /  Video : on  /  No media : on  /  include RTs : off","","","","","","","","","","","",""
"Tweet date","Action date","Display name","Username","Tweet URL","Media type","Media URL","Saved filename","Remarks","Tweet content","Replies","Retweets","Likes"
"2015/08/24 08:44:08","","Hao Chen","@haoel","https://twitter.com/haoel/status/635613525738565632","No media","","","","酷壳 Coolshell.cn - Docker基础技术：AUFS: AUFS是一种Union File System，所谓UnionFS就是把不同物理位置的目录合并mount到同一个… http://goo.gl/fb/0ES7n7","",6,5
"2015/04/17 09:04:33","","Hao Chen","@haoel","https://twitter.com/haoel/status/588870630411472896","No media","","","","酷壳 Coolshell.cn - Docker基础技术：Linux CGroup: 前面，我们介绍了Linux Namespace，但是Namespace解决的问题主要是环境隔离的… http://goo.gl/fb/r2No2F",1,3,10
"2015/04/16 10:47:14","","Hao Chen","@haoel","https://twitter.com/haoel/status/588534085158641666","No media","","","","酷壳 Coolshell.cn - Docker基础技术：Linux Namespace（上）: 时下最热的技术莫过于Docker了，很多人都觉得Docker是个新技术，其实不然… http://goo.gl/fb/YCYzNy","",3,12
"2015/04/16 10:46:06","","Hao Chen","@haoel","https://twitter.com/haoel/status/588533796678414336","No media","","","","@muxuezi 储备的。","","",""
"2015/04/16 10:21:01","","Hao Chen","@haoel","https://twitter.com/haoel/status/588527487124172800","No media","","","","酷壳 Coolshell.cn - Docker基础技术：Linux Namespace（下）: 在 Docker基础技术：Linux Namespace（上篇）中我们了解了，UTD… http://goo.gl/fb/THGUVA","",1,12
"2015/04/14 09:02:12","","Hao Chen","@haoel","https://twitter.com/haoel/status/587782873647808513","No media","","","","酷壳 Coolshell.cn - 关于移动端的钓鱼式攻击: 今天，在微博上看了一篇《微信和淘宝到底是谁封谁》的文章，我觉得文章中逻辑错乱，所以，我发了一篇关于这篇文章逻辑问题的长微博… http://goo.gl/fb/nwX8cF","",4,3
"2015/03/22 14:23:13","","Hao Chen","@haoel","https://twitter.com/haoel/status/579528739354124288","No media","","","","如果从另一种智慧生物的角度来观察人类，一定会觉得人类这个物种智商有问题，就像那些会追自己尾巴的狗狗一样，人类这种物种怎么老是会在吃东西的时候咬自己的舌头？——刚咬到自己的舌头后有感。",1,1,3
"2015/03/06 22:44:06","","Hao Chen","@haoel","https://twitter.com/haoel/status/573856587418238977","No media","","","","在帝都这多年，发现有两个地方，无论天气怎么样，无论如何寒冷，如何酷热，群众都会风雨无阻义无反顾在那里排长队。这两个地方，一个是美国大使馆，另一个是国家信访局。",2,4,5
"2015/02/14 12:55:02","","Hao Chen","@haoel","https://twitter.com/haoel/status/566460583520649216","No media","","","","为什么情人节要和程序员约会？因为，程序员一般都是多功能的，除了约会，他们还会帮你修理手机、清理电脑、甚至大小家电，他们还能在网上抢购商品，包括火车票。程序员的脾气都还不错，除了技术話题，他们几乎从不吵架。最最最最重要的是，程序员可以轻松的保持清醒的一一坚持一晚不睡。",1,9,6
"2015/02/13 17:58:00","","Hao Chen","@haoel","https://twitter.com/haoel/status/566174439352442880","No media","","","","@virushuo 说事就好了。Great minds discuss the ideas, Average minds discuss the events, Small minds discuss the people.","","",6
"2015/01/20 08:39:10","","Hao Chen","@haoel","https://twitter.com/haoel/status/557336498857447424","Image","https://pbs.twimg.com/media/B7wOkzbCYAASMgo?format=jpg&name=orig","haoel-557336498857447424-20150120_083910-img1.jpg","","http://t.co/GSvtzaMyjU",2,13,4
"2015/01/19 21:42:40","","Hao Chen","@haoel","https://twitter.com/haoel/status/557171285252268033","No media","","","","要识别“程序员新手”和“程序员老手”其实很简单。在调通一个程序后，新手一般会很兴奋地大喊道：“耶～～，程序跑起来了！我真是太牛了！！”，而老手一般会非常低调和低声地自言自语道：“靠～～，这程序是怎么跑起来的？我究竟干了什么？”",1,17,8
"2015/01/01 00:28:23","","Hao Chen","@haoel","https://twitter.com/haoel/status/550327617836965888","No media","","","","我喜欢变化和未知，喜欢不同和自由，喜欢激进和探索，所以，在这里祝大家2015年能有更多的自由和可能性可以去探索和经历那些刺激和未知的东西。","",6,2
"2014/12/31 22:30:27","","Hao Chen","@haoel","https://twitter.com/haoel/status/550297938241789953","No media","","","","@tomorrowing 居然被删除了，我自己还能看得见。现在Gmail应该可以访问了，那些SB顶不住舆论压力了。","","",""
"2014/12/31 11:06:14","","Hao Chen","@haoel","https://twitter.com/haoel/status/550125752901836801","No media","","","","酷壳 Coolshell.cn - Linus：为何对象引用计数必须是原子的: （感谢网友 @我的上铺叫路遥 投稿） Linus大神又在rant了！这次的吐槽对象是时下很火热的并行技术… http://goo.gl/fb/TsVJSQ","",2,3
"2014/12/26 14:41:18","","Hao Chen","@haoel","https://twitter.com/haoel/status/548367935396261889","Image","https://pbs.twimg.com/media/B5wxuuKCUAAwmFm?format=jpg&name=orig","haoel-548367935396261889-20141226_144118-img1.jpg","","标准的软件开发 LifeCycle ! http://t.co/ITNbFrBEJa",3,13,9
"2014/12/24 19:29:13","","Hao Chen","@haoel","https://twitter.com/haoel/status/547715614261772288","No media","","","","#Merry Christmas# python -c ""for i in range(0,5)+range(2,8)+range(3,12)+[2,2]:print' '*(40-2*i-i/2)+'*'*(4*i+1+i)""","",10,6
"2014/12/23 10:53:13","","Hao Chen","@haoel","https://twitter.com/haoel/status/547223371222507523","No media","","","","有人不小心猜到了五毛的密码，结果找到很多东西：http://xiaolan.me/50-cent-party-jxgzzg.html",2,9,6
"2014/12/15 10:57:46","","Hao Chen","@haoel","https://twitter.com/haoel/status/544325412981989376","No media","","","","酷壳 Coolshell.cn - 好钢要用在刀刃上 — Ruby on Rails 作者 David 谈混合(Hybrid)移动应用开发: David，Ruby on Rails… http://goo.gl/fb/NxRy2d","",2,2
"2014/12/06 18:15:45","","Hao Chen","@haoel","https://twitter.com/haoel/status/541174144792920065","No media","","","","酷壳 Coolshell.cn - HTML6 初探 — 你没看错，是6不是5: HTML5 概述 HTML5 是 HTML 语言最受欢迎的版本之一，它支持音频和视频、离线存储、移动端… http://goo.gl/fb/Jr1sDC","",4,2
"2014/12/05 10:27:04","","Hao Chen","@haoel","https://twitter.com/haoel/status/540693809684688896","No media","","","","有同事问我某个技术咋查不到？我发现他在Google里用中文关键词。我说，你得用英文关键词啊，就算是中文社区里有也要坚持用英文，因为技术都是从西方传过来的，不用英文的话，就永远无法与世界真正接轨，你的信息视野无法真正扩大，翻墙并不是架个VPN，还用中文搜索的话，就算翻了也等于没翻。",13,65,50
"2014/11/26 08:03:42","","Hao Chen","@haoel","https://twitter.com/haoel/status/537396237993910273","No media","","","","酷壳 Coolshell.cn - 70%的代码跨平台重用，Google Inbox 是如何做到的？: 原文链接 http://arstechnica.com/information… http://goo.gl/fb/35HpZB",1,4,11
"2014/11/21 00:49:28","","Hao Chen","@haoel","https://twitter.com/haoel/status/535475021976596483","No media","","","","酷壳 Coolshell.cn - vfork 的挂掉的一个问题: 在知乎上，有个人问了这样的一个问题——为什么vfork的子进程里用return，整个程序会挂掉，而且exit()不会… http://goo.gl/fb/PYMw9F","",1,3
"2014/11/15 01:28:09","","Hao Chen","@haoel","https://twitter.com/haoel/status/533310429020184576","No media","","","","现在的手机游戏相对于以前的电脑游戏，有剧情的越来越少，打发时间的越来越多。现在的网上社交相对于以前的聊天室和论坛，交流的越来越少，炫耀自我的越来越多。现在的程序员相对于以前的，Google的越来越多，思考的越来越少，写书的越来越多，看书的越来越少。这时代究竟是进步了还是退步了？",9,59,35
"2014/10/23 11:32:45","","Hao Chen","@haoel","https://twitter.com/haoel/status/525127660981059584","No media","","","","酷壳 Coolshell.cn - Leetcode 编程训练: Leetcode这个网站上的题都是一些经典的公司用来面试应聘者的面试题，很多人通过刷这些题来应聘一些喜欢面试算法的公司… http://goo.gl/fb/NZK2yZ","",9,14
"2014/10/12 22:50:43","","Hao Chen","@haoel","https://twitter.com/haoel/status/521312009275445248","No media","","","","酷壳 Coolshell.cn - State Threads 回调终结者: （感谢网友 @我的上铺叫路遥 投稿） 上回写了篇《一个“蝇量级”C语言协程库》，推荐了一下… http://goo.gl/fb/L75twt","",1,4
"2014/09/28 11:54:23","","Hao Chen","@haoel","https://twitter.com/haoel/status/516073409512341504","No media","","","","@kevinwei99 哼，你都已人肉翻墙了。",1,"",""
"2014/09/28 07:58:16","","Hao Chen","@haoel","https://twitter.com/haoel/status/516013987729641473","No media","","","","酷壳 Coolshell.cn - bash代码注入的安全漏洞: 很多人或许对上半年发生的安全问题“心脏流血”（Heartbleed Bug）事件记忆颇深，这两天，又出现了另外一个… http://goo.gl/fb/oTuFm6",1,7,6
"2014/09/08 01:12:35","","Hao Chen","@haoel","https://twitter.com/haoel/status/508664138164232192","No media","","","","酷壳 Coolshell.cn - 互联网之子 – Aaron Swartz: 1986年11月8日，有个叫Aaron Swartz的人在美国芝加哥伊利诺伊州出生。因为他父母创办了一个… http://goo.gl/fb/XFQKex","",12,6
"2014/08/06 07:48:18","","Hao Chen","@haoel","https://twitter.com/haoel/status/496804923208519680","No media","","","","酷壳 Coolshell.cn - 谜题的答案和活动的心得体会: 我于2014年8月3日周六的上午在微博、twitter、CoolShell上发布了一个和程序员有关的解谜题的活动… http://goo.gl/fb/3rMpWu",2,1,3
"2014/08/05 11:01:47","","Hao Chen","@haoel","https://twitter.com/haoel/status/496491225524871168","No media","","","","@haoel 【该活动结束了，题页面继续保留】TOP100已经满了，我正在为TOP10准备奖品，TOP10-TOP100 我会随机抽几个送杯子。因为只有我一个人，我只能抽空干，所以不会那么快……本次活动UV 3万2，通过120人左右，通过率4‰不到，谢谢大家的参与。","",1,""
"2014/08/03 18:52:33","","Hao Chen","@haoel","https://twitter.com/haoel/status/495884923903803392","No media","","","","酷壳 Coolshell.cn - 【活动】解迷题送礼物: 首先，先跟大家道歉一下最近CoolShell大约长达一个多月没有什么更新，原因主要在于是，去看世界杯去了，这一个月的世界杯… http://goo.gl/fb/OLHSMR","",1,""
"2014/08/03 11:11:39","","Hao Chen","@haoel","https://twitter.com/haoel/status/495768935979950081","Image","https://pbs.twimg.com/media/BuFTN8ECYAApI5T?format=png&name=orig","haoel-495768935979950081-20140803_111139-img1.png","","【活动】设计了一些和程序员有关的迷量，大家可访问http://fun.coolshell.cn/，网页是用英文做。通关的同学我准备了《UNIX环境高级编程》第三版或一个马克杯送给出。因为奖品数量有限，所以，只能给最先做出来的十个人。 http://t.co/0cRHdUyFLQ",5,7,6
"2014/08/03 11:11:39","","Hao Chen","@haoel","https://twitter.com/haoel/status/495768935979950081","Image","https://pbs.twimg.com/media/BuFTN66CQAAygIO?format=jpg&name=orig","haoel-495768935979950081-20140803_111139-img2.jpg","","【活动】设计了一些和程序员有关的迷量，大家可访问http://fun.coolshell.cn/，网页是用英文做。通关的同学我准备了《UNIX环境高级编程》第三版或一个马克杯送给出。因为奖品数量有限，所以，只能给最先做出来的十个人。 http://t.co/0cRHdUyFLQ",5,7,6
"2014/08/03 11:11:39","","Hao Chen","@haoel","https://twitter.com/haoel/status/495768935979950081","Image","https://pbs.twimg.com/media/BuFTN-HCMAAOBef?format=png&name=orig","haoel-495768935979950081-20140803_111139-img3.png","","【活动】设计了一些和程序员有关的迷量，大家可访问http://fun.coolshell.cn/，网页是用英文做。通关的同学我准备了《UNIX环境高级编程》第三版或一个马克杯送给出。因为奖品数量有限，所以，只能给最先做出来的十个人。 http://t.co/0cRHdUyFLQ",5,7,6
"2014/07/25 13:22:57","","Hao Chen","@haoel","https://twitter.com/haoel/status/492540484556828672","No media","","","","If programmers have make a plane: http://youtu.be/UZq4sZz56qM","",1,3
"2014/07/24 13:59:00","","Hao Chen","@haoel","https://twitter.com/haoel/status/492187169889320960","No media","","","","在中国，只要坚持如下原则，无论干啥，你一定能成为优秀的产品经理，1）Windows端：开机自动启动，设置浏览器首页，新闻弹窗。2）移动端：收集用户通讯录，收集用户位置，各种垃圾提醒。3）Web端：水军刷榜软文营销垃圾信息，在广告中插入正文、正片以及正常搜索结果，开通会员去广告……",9,64,30
"2014/07/11 19:04:47","","Hao Chen","@haoel","https://twitter.com/haoel/status/487553080582352896","No media","","","","@wuhengcn 大故障啊，没看懂吗？","","",""
"2014/07/10 19:06:58","","Hao Chen","@haoel","https://twitter.com/haoel/status/487191240715157505","No media","","","","2014年迄今为止，中国互联网发生两起重大故障，第一起是1月21日，中国通用顶级域域名解析出现异常，对.com、.org以及.net网站的访问许多会被解析到错误的IP地址65.49.2.178，全国约有三分之二的网站受到影响。第二起是7月10日，中国互联网可以访问Google了。",9,94,16
"2014/07/05 13:24:12","","Hao Chen","@haoel","https://twitter.com/haoel/status/485293042128019456","No media","","","","上Twitter发现全部都是 Happy 4th of July，才意识到是独立日。在此，由衷感谢美国同学英勇抗击各种入侵地球的外星人，多次成功地拯救地球并挽救了全人类 。",3,7,1
"2014/07/04 16:42:23","","Hao Chen","@haoel","https://twitter.com/haoel/status/484980528198610944","No media","","","","@formatself twitter的图片的用户体验有点弱。看新浪微博的吧：http://ww3.sinaimg.cn/mw1024/538efefbgw1ei0tyvoqkij20fj2gfwvb.jpg","","",""
"2014/07/04 16:26:05","","Hao Chen","@haoel","https://twitter.com/haoel/status/484976427809263616","Image","https://pbs.twimg.com/media/Brr7fQSCAAAlMDR?format=jpg&name=orig","haoel-484976427809263616-20140704_162605-img1.jpg","","如果编程语言是超级英雄（原文：http://www.codingninja.co.uk/if-programming-languages-were-superheros/）P.S. 原谅我加了一些中文。 http://t.co/SFh3gPI1Hx",1,5,7
"2014/06/29 18:30:38","","Hao Chen","@haoel","https://twitter.com/haoel/status/483195831382585344","No media","","","","@ktog0307 我6岁前是没踢过。另外，我这推你不会当真了吗？","","",""
"2014/06/27 07:57:48","","Hao Chen","@haoel","https://twitter.com/haoel/status/482311798670897152","No media","","","","苏亚雷斯咬人的赔率1:175，要是我，我也会忍不住去咬人的。#阴谋论#",1,1,""
"2014/06/27 07:51:30","","Hao Chen","@haoel","https://twitter.com/haoel/status/482310211705663490","No media","","","","@ryaneof 访问不了啊。",1,"",""
"2014/06/11 20:56:01","","Hao Chen","@haoel","https://twitter.com/haoel/status/476709436711399424","No media","","","","以前用DOS的时候，我以为Linux支持Ctrl+Alt+Del是为了模仿DOS。这么多年来，微软的Ctrl+Alt+Del在Windows下有了新的解释，而Linux还是老样子。现在我终于明白了，Linux这么干是给Windows的用户埋了一个大坑。这招真阴啊。",4,3,""
"2014/06/09 09:45:54","","Hao Chen","@haoel","https://twitter.com/haoel/status/475816023103258624","No media","","","","酷壳 Coolshell.cn - 开发团队的效率: 我之前写过一篇叫《加班与效率》的文章，从概念上说了一些我对“效率”的认识，但是那篇文章趋于概念化，对于一些没有经历过这样的环境的同学… http://goo.gl/fb/HIRNn",1,1,3
"2014/06/02 20:59:52","","Hao Chen","@haoel","https://twitter.com/haoel/status/473448916176740353","No media","","","","忍着没吐看完了新版烂片《大闹天宫》，发现这电影应该是天庭宣传部挽救因为原版西游记给大众长期以来造成对天庭的信任危机拍的。因为它把民间花果山和天庭官僚霸权主义间矛盾硬生生地推给了牛魔王（牛魔王最终变身撒旦和Diablo），顺带铲除了政治同僚二郎神，并重新树立了玉皇大帝伟大光辉的形象",3,3,""
"2014/06/01 23:02:07","","Hao Chen","@haoel","https://twitter.com/haoel/status/473117292083949568","No media","","","","@wangfp 送佛送到西 http://coolshell.cn/World.Cup.2014.ics （这点小事，自己搞定嘛，真是伸手党）",1,"",""
"2014/06/01 22:59:16","","Hao Chen","@haoel","https://twitter.com/haoel/status/473116576313376768","No media","","","","@cryous 不客气。","","",""
"2014/06/01 19:40:56","","Hao Chen","@haoel","https://twitter.com/haoel/status/473066665664450561","Image","https://pbs.twimg.com/media/BpCrnwLIUAAX0XL?format=jpg&name=orig","haoel-473066665664450561-20140601_194056-img1.jpg","","做了一个世界杯的日历，大家可以通过这个链接下载，http://coolshell.cn/World.Cup.2014.zip，可以导入Outlook和Google Calendar。然后可以同步到手机上。 http://t.co/SCb280s2T7",7,72,59
"2014/05/30 14:46:41","","Hao Chen","@haoel","https://twitter.com/haoel/status/472267839076720641","No media","","","","前天看了《机械战警2014》，电影中主持主义的公司搞出那半人半机器的机械警察收到很好的效果后，发现这个机械警察除了打击社会犯罪，还开始反腐了，于是电影中出现了让我印象最深的对白：“我们希望做出来的产品可以降低犯罪率，但是我们不希望他反腐”。我一下觉得身边好多事情的思路都是这样的。","",11,1
"2014/05/29 19:52:27","","Hao Chen","@haoel","https://twitter.com/haoel/status/471982396829470720","No media","","","","@multiple1902 英文叫“three-way handshake”，这个不知道怎么翻译，或许不翻译更好。",1,"",""
"2014/05/29 11:20:56","","Hao Chen","@haoel","https://twitter.com/haoel/status/471853669969711104","No media","","","","酷壳 Coolshell.cn - TCP 的那些事儿（下）: 这篇文章是下篇，所以如果你对TCP不熟悉的话，还请你先看看上篇《TCP的那些事儿（上）》 上篇中，我们介绍了TCP的协议头… http://goo.gl/fb/LwevY","",2,8
"2014/05/29 00:48:26","","Hao Chen","@haoel","https://twitter.com/haoel/status/471694496682360833","No media","","","","有一个应用需要用你的手机号注册，并导入你的通讯录，然后你可以匿名发贴。还真有人在里面吐槽发贴，这是多么奇葩的一件事啊。",1,2,""
"2014/05/28 08:16:45","","Hao Chen","@haoel","https://twitter.com/haoel/status/471444931555241984","No media","","","","酷壳 Coolshell.cn - TCP 的那些事儿（上）: TCP是一个巨复杂的协议，因为他要解决很多问题，而这些问题又带出了很多子问题和阴暗面。所以学习TCP本身是个比较痛苦的过程… http://goo.gl/fb/wEUf9","",8,6
"2014/05/26 23:16:33","","Hao Chen","@haoel","https://twitter.com/haoel/status/470946599837761536","No media","","","","生个孩子，最少有一个好处，那就是我在网上的密码设定集中又有一些我忘不了的字符和数字了。比如孩子的生日、姓名、属相……",1,1,""
"2014/05/26 17:15:32","","Hao Chen","@haoel","https://twitter.com/haoel/status/470855744959418368","No media","","","","@chenshaoju @nekoworkshop @wzyboy @chemhack  你还真去试啊。服了！",1,"",""
"2014/05/23 17:20:09","","Hao Chen","@haoel","https://twitter.com/haoel/status/469769741922353152","Image","https://pbs.twimg.com/media/BoT1Fn0IgAE7MNE?format=jpg&name=orig","haoel-469769741922353152-20140523_172009-img1.jpg","","俄罗斯轮盘赌（Russian roulette）系统管理员版。在生产环境机器命令行下输入以下命令： [ $[$RANDOM % 6] == 0 ] &amp;&amp; sudo rm -rf /* || echo ""Lucky Boy"" http://t.co/e9AOFNafIP",3,70,20
"2014/05/22 22:15:16","","Hao Chen","@haoel","https://twitter.com/haoel/status/469481625927958531","No media","","","","问大家两个问题：1）如果你不用Google的搜索引擎，不去StackOverflow类似的问答网站，你还会编程吗？2）你平时Google和Stackoverflow出来的那些代码或知识点，你会顺藤摸瓜并举一反三地系统地学习吗？还是囫囵吞枣稀里糊涂地搞定当下就行？",17,9,8
"2014/05/20 14:08:57","","Hao Chen","@haoel","https://twitter.com/haoel/status/468634462817746945","No media","","","","@virushuo 哈哈哈！还真是，服了。","","",""
"2014/05/20 13:52:12","","Hao Chen","@haoel","https://twitter.com/haoel/status/468630246204243970","No media","","","","@virushuo 为什么我一看到你的username，我就想很自然地念出“猥琐”二字？","","",""
"2014/05/09 23:51:35","","Hao Chen","@haoel","https://twitter.com/haoel/status/464794821199413249","No media","","","","我3岁时让她天天抱我，10岁时我让她给我钱花，16岁我和她吵架骂她笨，18岁嫌她烦要离开她，25岁嫌她唠叨不理她，30岁时我只在有空时才回去看她，40岁我经常想着她，50岁时我会觉得我不能失去她，再往后，我想我可能会觉得如果她还活着我会放弃一切去陪她。后天是母亲节，别忘了母亲。","",5,9
"2014/05/07 17:14:48","","Hao Chen","@haoel","https://twitter.com/haoel/status/463970191001411585","No media","","","","酷壳 Coolshell.cn - 面向GC的Java编程: （感谢网友 @Hesey小纯纯 投稿 博客 | 原文链接） Java程序员在编码过程中通常不需要考虑内存问题，JVM经过高度… http://goo.gl/fb/IY34X","","",4
"2014/05/05 21:13:36","","Hao Chen","@haoel","https://twitter.com/haoel/status/463305512738512897","Image","https://pbs.twimg.com/media/Bm396L2CYAAaAsC?format=jpg&name=orig","haoel-463305512738512897-20140505_211336-img1.jpg","","apt-get install wife http://t.co/3paaoZclcO",14,180,56
"2014/04/21 08:19:18","","Hao Chen","@haoel","https://twitter.com/haoel/status/458037224140181504","No media","","","","酷壳 Coolshell.cn - C语言的整型溢出问题: 整型溢出有点老生常谈了，bla, bla, bla… 但似乎没有引起多少人的重视。整型溢出会有可能导致缓存溢出，缓存溢出会导致… http://goo.gl/fb/TJdbq","",2,1
"2014/04/18 02:52:46","","Hao Chen","@haoel","https://twitter.com/haoel/status/456867885093502976","No media","","","","酷壳 Coolshell.cn - 从LongAdder看更高效的无锁实现: （感谢 @jd刘锟洋 投稿，更多文章参看他的博客：码梦为生） 原文链接：《比AtomicLong还高效的… http://goo.gl/fb/Usd2L","","",3
"2014/04/16 23:59:26","","Hao Chen","@haoel","https://twitter.com/haoel/status/456461873739624448","No media","","","","与女人吵架的要领是，要像在安装软件或注册网站时阅读“服务条款”那样——直接忽略所有的内容，到最后面勾选“我同意”，然后点击“确定”。",8,81,62
"2014/04/16 00:18:26","","Hao Chen","@haoel","https://twitter.com/haoel/status/456104268819202048","No media","","","","很羡慕现在的程序员的，有那么多的网上资料和书籍，有那么活跃的github和stackoverflow，还有那么多的代码库可以拿来就用，互联网发达，硬件便宜，成长起来非常快。不像我成长的时候，资料匮乏，社区不多，电脑买不起，成长在了比较封闭的Win/Unix平台和封闭的公司环境下…",8,10,6
"2014/04/16 00:02:59","","Hao Chen","@haoel","https://twitter.com/haoel/status/456100383123714048","No media","","","","大学时，在和父母争论择业的时候，批评父母年轻的时候不珍惜自己年轻的时光，在工厂里吃大锅饭，毫无作为，没有为自己活。长大成熟了后，了解了父辈的历史，才知道他们那个时候的环境是如此的糟糕，完全没得选择，生活过来都非常不易。现在想想非常后悔，按新时代的标准去批评过去的人，实在是很荒唐。",3,22,10
"2014/04/14 23:36:01","","Hao Chen","@haoel","https://twitter.com/haoel/status/455731208911986689","Image","https://pbs.twimg.com/media/BlMVHiFCUAAfj-m?format=jpg&name=orig","haoel-455731208911986689-20140414_233601-img1.jpg","","刚才同事说，给树梅派联上键盘，然后用kindle做树梅派的显示器，在这样的环境里非常适合写程序。因为kindle反应太慢，所以逼着自己得想好再写。 http://t.co/VOnz1LkmFb",4,11,9
"2014/04/13 09:25:16","","Hao Chen","@haoel","https://twitter.com/haoel/status/455154722735800320","No media","","","","@CatChen  段子啊","","",""
"2014/04/12 23:40:31","","Hao Chen","@haoel","https://twitter.com/haoel/status/455007564346822657","No media","","","","再过十来年，我们的下一代上网会遇到几个难题：1）注册网上帐号时，找不到一个还能用的用户名，2）SNS被朋友转发并嘲笑自己父母年轻时在网上的2B的行为。3）他们需要随身带一个几十万毫安同时可以给五六个移动设备充电的移动电源。#段子",9,41,18
"2014/04/12 16:59:29","","Hao Chen","@haoel","https://twitter.com/haoel/status/454906640668852224","No media","","","","酷壳 Coolshell.cn - 从Code Reivew谈如何做技术: （这篇文章缘由我的微博，我想多说一些，有些杂乱，想到哪写到哪） 这两天，在微博上表达了一下Code… http://goo.gl/fb/iQOS6",2,6,8
"2014/04/11 22:56:28","","Hao Chen","@haoel","https://twitter.com/haoel/status/454634091816550400","No media","","","","作为一个关注安全的人士，我想说，用户的密码一定要足够复杂才安全。举个例子，只要网站强迫用户输入长度超过65536的用户名或密码。OpenSSL的这个Bug也就不这么重要了。#heartbleed #段子","",4,4
"2014/04/08 22:09:15","","Hao Chen","@haoel","https://twitter.com/haoel/status/453535045450346496","Image","https://pbs.twimg.com/media/BktHuI2CMAEi2Ia?format=png&name=orig","haoel-453535045450346496-20140408_220915-img1.png","","对于任何Javascript的技术问题都可以用一个完美的答案来回答：“请用jQuery”，如果这个技术小白回应道：“jQuery没有这样的功能”，那么，完美的回答则是：“请用jQuery的Plugin”。 http://t.co/eF1JEHwc6c",5,10,4
"2014/04/07 21:32:25","","Hao Chen","@haoel","https://twitter.com/haoel/status/453163385597603840","No media","","","","今天是Windows XP的last day，明天开始微软不再为XP打任何安全补丁了。最令人沮丧的是一一微软为XP打了12年的补丁居然还没打完。",2,8,3
"2014/04/07 10:34:07","","Hao Chen","@haoel","https://twitter.com/haoel/status/452997722354630656","No media","","","","@tuoxie007 都是我的","","",""
"2014/04/06 23:24:44","","Hao Chen","@haoel","https://twitter.com/haoel/status/452829264803405824","No media","","","","@virushuo @xiasinet Amazon 的FBA在我2012年离开时，其为第三方商户的配送的比例在整个公司的物流中占到了40%左右，是个比较挣钱的买卖。","","",""
"2014/04/06 00:27:46","","Hao Chen","@haoel","https://twitter.com/haoel/status/452482740336594944","No media","","","","@xiasinet @virushuo 赚不赚钱这事得问我啊，哈哈。","","",""
"2014/04/05 14:58:28","","Hao Chen","@haoel","https://twitter.com/haoel/status/452339472143613952","No media","","","","程序员被叫去修电脑修，正确的回答方式是：『哦，不好意思啊，我是一个程序员，我并不会修电脑，我其实只会把电脑搞出问题来，老实说，你电脑上的这些问题都是我们程序员搞出来的』",3,96,21
"2014/04/04 21:55:36","","Hao Chen","@haoel","https://twitter.com/haoel/status/452082058026700800","Image","https://pbs.twimg.com/media/BkYeOqaCMAMm0G_?format=jpg&name=orig","haoel-452082058026700800-20140404_215536-img1.jpg","","人有三急⋯⋯ http://t.co/oHVXNcE7xV",4,103,35
"2014/04/03 22:55:17","","Hao Chen","@haoel","https://twitter.com/haoel/status/451734688327946240","No media","","","","@linlindev 百度这个公司黔驴技穷了。","","",""
"2014/04/01 08:41:28","","Hao Chen","@haoel","https://twitter.com/haoel/status/450795042417172480","No media","","","","酷壳 Coolshell.cn - C语言结构体的数组和指针: 单看这文章的标题，你可能会觉得好像没什么意思。你先别下这个结论，相信这篇文章会对你理解C语言有帮助。这篇文章产生的背景是在… http://goo.gl/fb/2DDwk","",4,9
"2014/03/30 21:08:48","","Hao Chen","@haoel","https://twitter.com/haoel/status/450258339138510848","No media","","","","看到马航事件家属们上街游行，以及众多明星向马来政府要真相的声势，我心里居然会觉得马航事件的当事者是『幸福』的。因为我想起了汶川地震中要真相的学生家长们，想起了三鹿奶粉中要真相的结石宝宝的家长们，还想起了很多很多⋯⋯",4,10,""
"2014/03/29 12:36:28","","Hao Chen","@haoel","https://twitter.com/haoel/status/449767019173658624","No media","","","","@LangBai 无论怎么样，你一定要有某一方面比别人强啊。","","",""
"2014/03/29 12:35:40","","Hao Chen","@haoel","https://twitter.com/haoel/status/449766816668086273","No media","","","","@LangBai 重要的不是记忆，而是1）知道有这么回事，2）要用的时候知道怎么去查找。",1,"",1
"2014/03/28 10:26:19","","Hao Chen","@haoel","https://twitter.com/haoel/status/449371880198127617","No media","","","","有些人啊，自从用了Node.js后，发现用JS通吃前后端，于是就号称自己是全端。我想说，N多年前Java通吃所有端，无论CLI/GUI，还是Web端和Flash啥的，包括Win/Linux/Unix平台，手机端、嵌入式的统统吃掉。就这样，那时都没人说自己懂Java就是全端开发。",7,27,11
"2014/03/24 08:26:18","","Hao Chen","@haoel","https://twitter.com/haoel/status/447892124932251648","No media","","","","酷壳 Coolshell.cn - 无插件Vim编程技巧: 相信大家看过《简明Vim教程》也玩了《Vim大冒险》的游戏了，相信大家对Vim都有一个好的入门了。我在这里把我日常用Vim编程… http://goo.gl/fb/EWua6","",5,9
